row_id,image_id,width,height,bbox,class_id
train_00000962_0001,00000962.jpg,1280,720,"[591.5,333.0,387.0,244.0]",2
train_00000962_0002,00000962.jpg,1280,720,"[866.5,366.5,237.0,353.0]",3
train_00000962_0003,00000962.jpg,1280,720,"[347.5,354.0,218.0,237.0]",3
train_00000962_0004,00000962.jpg,1280,720,"[594.5,32.5,193.0,371.0]",4
train_00000962_0005,00000962.jpg,1280,720,"[556.5,504.5,389.0,190.0]",1
train_00000962_0006,00000962.jpg,1280,720,"[199.0,422.5,162.0,149.0]",1
train_00000962_0007,00000962.jpg,1280,720,"[452.5,104.5,177.0,402.0]",2
train_00000962_0008,00000962.jpg,1280,720,"[102.5,348.5,183.0,93.0]",3
train_00000963_0000,00000963.jpg,1280,720,"[804.5,338.0,303.0,381.0]",3
train_00000963_0001,00000963.jpg,1280,720,"[704.5,28.5,367.0,231.0]",0
train_00000963_0002,00000963.jpg,1280,720,"[551.0,479.5,369.0,181.0]",1
train_00000963_0003,00000963.jpg,1280,720,"[93.5,114.0,116.0,236.0]",3
train_00000963_0004,00000963.jpg,1280,720,"[471.0,102.5,224.0,350.0]",2
train_00000963_0005,00000963.jpg,1280,720,"[327.0,150.5,270.0,356.0]",3
train_00000963_0006,00000963.jpg,1280,720,"[541.0,27.0,252.0,400.0]",4
train_00000963_0007,00000963.jpg,1280,720,"[341.5,313.5,138.0,276.0]",3
train_00000963_0008,00000963.jpg,1280,720,"[199.5,409.5,147.0,164.0]",1
train_00000964_0000,00000964.jpg,1280,720,"[702.5,29.0,368.0,230.0]",0
train_00000964_0001,00000964.jpg,1280,720,"[527.0,28.5,259.0,400.0]",4
train_00000964_0002,00000964.jpg,1280,720,"[535.5,470.0,404.0,227.0]",1
train_00000964_0003,00000964.jpg,1280,720,"[317.0,317.0,166.0,267.0]",3
train_00000964_0004,00000964.jpg,1280,720,"[920.5,354.5,179.0,365.0]",3
train_00000964_0005,00000964.jpg,1280,720,"[94.5,133.0,141.0,224.0]",3
train_00000964_0006,00000964.jpg,1280,720,"[352.0,37.0,168.0,366.0]",3
train_00000964_0007,00000964.jpg,1280,720,"[480.0,135.5,171.0,381.0]",2
train_00000964_0008,00000964.jpg,1280,720,"[198.5,409.0,144.0,164.0]",1
train_00000965_0000,00000965.jpg,1280,720,"[704.0,27.0,367.0,237.0]",0
train_00000965_0001,00000965.jpg,1280,720,"[895.5,351.0,205.0,369.0]",3
train_00000965_0002,00000965.jpg,1280,720,"[538.0,26.0,253.0,403.0]",4
train_00000965_0003,00000965.jpg,1280,720,"[538.0,508.5,404.0,175.0]",1
train_00000965_0004,00000965.jpg,1280,720,"[496.0,125.5,190.0,397.0]",4
train_00000965_0005,00000965.jpg,1280,720,"[344.5,43.5,189.0,342.0]",3
train_00000965_0006,00000965.jpg,1280,720,"[95.0,241.5,160.0,133.0]",2
train_00000965_0007,00000965.jpg,1280,720,"[330.5,334.5,174.0,252.0]",3
train_00000965_0008,00000965.jpg,1280,720,"[198.5,410.0,152.0,163.0]",1
train_00000966_0000,00000966.jpg,1280,720,"[703.5,28.5,367.0,239.0]",0
train_00000966_0001,00000966.jpg,1280,720,"[535.5,19.5,261.0,415.0]",4
train_00000966_0002,00000966.jpg,1280,720,"[91.5,241.5,164.0,190.0]",3
train_00000966_0003,00000966.jpg,1280,720,"[325.5,56.5,198.0,308.0]",3
train_00000966_0004,00000966.jpg,1280,720,"[560.0,486.8,376.0,196.0]",1
train_00000966_0005,00000966.jpg,1280,720,"[859.5,399.0,224.0,321.0]",3
train_00000966_0006,00000966.jpg,1280,720,"[493.5,120.0,193.0,405.0]",4
train_00000966_0007,00000966.jpg,1280,720,"[199.0,412.0,155.0,161.0]",1
train_00000966_0008,00000966.jpg,1280,720,"[342.5,333.0,169.0,253.0]",3
train_00000967_0000,00000967.jpg,1280,720,"[703.5,28.5,370.0,232.0]",0
train_00000967_0001,00000967.jpg,1280,720,"[540.0,33.0,253.0,397.0]",4
train_00000967_0002,00000967.jpg,1280,720,"[342.0,330.5,170.0,254.0]",3
train_00000967_0003,00000967.jpg,1280,720,"[489.0,123.0,198.0,411.0]",4
train_00000967_0004,00000967.jpg,1280,720,"[553.0,514.0,391.0,172.0]",1
train_00000967_0005,00000967.jpg,1280,720,"[855.0,392.0,239.0,328.0]",3
train_00000967_0006,00000967.jpg,1280,720,"[276.0,110.0,226.0,197.0]",3
train_00000967_0007,00000967.jpg,1280,720,"[145.5,318.5,211.0,246.0]",3
train_00000967_0008,00000967.jpg,1280,720,"[198.0,449.0,151.0,124.0]",4
train_00000968_0000,00000968.jpg,1280,720,"[345.0,352.5,198.0,236.0]",3
train_00000968_0001,00000968.jpg,1280,720,"[703.0,28.0,371.0,234.0]",0
train_00000968_0002,00000968.jpg,1280,720,"[536.5,33.0,256.0,388.0]",4
train_00000968_0003,00000968.jpg,1280,720,"[481.5,126.0,206.0,404.0]",4
train_00000968_0004,00000968.jpg,1280,720,"[542.0,512.5,405.0,180.0]",1
train_00000968_0005,00000968.jpg,1280,720,"[848.5,389.0,248.0,331.0]",3
train_00000968_0006,00000968.jpg,1280,720,"[164.0,282.5,160.0,288.0]",3
train_00000968_0007,00000968.jpg,1280,720,"[136.5,138.0,187.0,128.0]",3
train_00000968_0008,00000968.jpg,1280,720,"[200.0,458.5,159.0,114.0]",4
train_00000969_0000,00000969.jpg,1280,720,"[346.0,350.5,194.0,237.0]",3
train_00000969_0001,00000969.jpg,1280,720,"[703.0,27.0,369.0,234.0]",0
train_00000969_0002,00000969.jpg,1280,720,"[909.0,359.0,187.0,360.0]",3
train_00000969_0003,00000969.jpg,1280,720,"[165.5,343.5,176.0,128.0]",3
train_00000969_0004,00000969.jpg,1280,720,"[541.5,508.5,396.0,184.0]",1
train_00000969_0005,00000969.jpg,1280,720,"[506.5,45.0,280.0,394.0]",4
train_00000969_0006,00000969.jpg,1280,720,"[480.0,140.0,208.0,390.0]",4
train_00000969_0007,00000969.jpg,1280,720,"[235.0,43.0,318.0,124.0]",3
train_00000969_0008,00000969.jpg,1280,720,"[198.5,457.0,158.0,116.0]",4
train_00000970_0000,00000970.jpg,1280,720,"[700.0,26.5,371.0,241.0]",0
train_00000970_0001,00000970.jpg,1280,720,"[346.0,356.0,199.0,228.0]",3
train_00000970_0002,00000970.jpg,1280,720,"[494.5,47.5,295.0,392.0]",4
train_00000970_0003,00000970.jpg,1280,720,"[490.0,150.0,198.0,383.0]",4
train_00000970_0004,00000970.jpg,1280,720,"[553.5,512.5,391.0,181.0]",1
train_00000970_0005,00000970.jpg,1280,720,"[292.0,63.0,243.0,146.0]",4
train_00000970_0006,00000970.jpg,1280,720,"[919.5,357.5,175.0,361.0]",3
train_00000970_0007,00000970.jpg,1280,720,"[124.5,344.0,206.0,96.0]",3
train_00000970_0008,00000970.jpg,1280,720,"[198.5,432.5,157.0,140.0]",1
train_00000971_0000,00000971.jpg,1280,720,"[718.5,29.0,363.0,245.0]",0
train_00000971_0001,00000971.jpg,1280,720,"[296.0,31.0,301.0,180.0]",4
train_00000971_0002,00000971.jpg,1280,720,"[891.0,395.0,207.0,324.0]",3
train_00000971_0003,00000971.jpg,1280,720,"[574.5,23.5,226.0,418.0]",4
train_00000971_0004,00000971.jpg,1280,720,"[115.0,123.5,115.0,255.0]",3
train_00000971_0005,00000971.jpg,1280,720,"[478.0,124.5,216.0,399.0]",4
train_00000971_0006,00000971.jpg,1280,720,"[344.5,351.0,199.0,238.0]",3
train_00000971_0007,00000971.jpg,1280,720,"[549.5,490.0,395.0,199.0]",1
train_00000971_0008,00000971.jpg,1280,720,"[200.9,414.2,153.0,157.0]",1
train_00000972_0000,00000972.jpg,1280,720,"[719.5,28.0,364.0,250.0]",0
train_00000972_0001,00000972.jpg,1280,720,"[298.4,34.1,293.0,178.0]",4
train_00000972_0002,00000972.jpg,1280,720,"[560.5,40.5,242.0,400.0]",4
train_00000972_0003,00000972.jpg,1280,720,"[891.5,391.0,208.0,328.0]",3
train_00000972_0004,00000972.jpg,1280,720,"[99.5,122.0,165.0,207.0]",3
train_00000972_0005,00000972.jpg,1280,720,"[478.5,128.0,218.0,393.0]",4
train_00000972_0006,00000972.jpg,1280,720,"[343.5,333.5,205.0,251.0]",3
train_00000972_0007,00000972.jpg,1280,720,"[548.5,498.0,397.0,193.0]",1
train_00000972_0008,00000972.jpg,1280,720,"[198.0,413.5,157.0,160.0]",1
train_00000973_0000,00000973.jpg,1280,720,"[294.5,31.0,317.0,183.0]",4
train_00000973_0001,00000973.jpg,1280,720,"[488.5,118.0,205.0,421.0]",4
train_00000973_0002,00000973.jpg,1280,720,"[96.5,171.5,129.0,220.0]",3
train_00000973_0003,00000973.jpg,1280,720,"[545.6,513.0,378.0,181.0]",1
train_00000973_0004,00000973.jpg,1280,720,"[656.5,66.0,205.0,399.0]",2
train_00000973_0005,00000973.jpg,1280,720,"[873.0,122.5,167.0,523.0]",3
train_00000973_0006,00000973.jpg,1280,720,"[339.5,335.5,181.0,252.0]",3
train_00000973_0007,00000973.jpg,1280,720,"[198.5,415.0,149.0,158.0]",1
train_00000973_0008,00000973.jpg,1280,720,"[709.5,28.5,369.0,240.0]",0
train_00000974_0000,00000974.jpg,1280,720,"[683.5,29.5,399.0,240.0]",0
train_00000974_0001,00000974.jpg,1280,720,"[96.0,129.5,104.0,226.0]",3
train_00000974_0002,00000974.jpg,1280,720,"[335.0,333.5,180.0,247.0]",3
train_00000974_0003,00000974.jpg,1280,720,"[485.5,114.0,207.0,409.0]",4
train_00000974_0004,00000974.jpg,1280,720,"[297.5,33.5,314.0,180.0]",4
train_00000974_0005,00000974.jpg,1280,720,"[199.5,412.0,147.0,161.0]",1
train_00000974_0006,00000974.jpg,1280,720,"[538.5,496.0,393.0,197.0]",1
train_00000974_0007,00000974.jpg,1280,720,"[874.4,141.6,170.3,497.1]",3
train_00000974_0008,00000974.jpg,1280,720,"[653.5,82.5,169.0,385.0]",2
train_00000975_0000,00000975.jpg,1280,720,"[700.0,29.5,380.0,240.0]",0
train_00000975_0001,00000975.jpg,1280,720,"[94.0,181.0,101.0,227.0]",3
train_00000975_0002,00000975.jpg,1280,720,"[297.5,35.0,317.0,182.0]",4
train_00000975_0003,00000975.jpg,1280,720,"[483.5,112.5,212.0,424.0]",4
train_00000975_0004,00000975.jpg,1280,720,"[341.0,332.0,182.0,255.0]",3
train_00000975_0005,00000975.jpg,1280,720,"[864.5,189.0,245.8,467.1]",3
train_00000975_0006,00000975.jpg,1280,720,"[656.5,74.0,198.0,387.0]",2
train_00000975_0007,00000975.jpg,1280,720,"[198.5,413.0,152.0,160.0]",1
train_00000975_0008,00000975.jpg,1280,720,"[543.5,516.5,370.0,177.0]",1
train_00000976_0000,00000976.jpg,1280,720,"[690.5,30.5,390.0,208.0]",0
train_00000976_0001,00000976.jpg,1280,720,"[481.5,112.5,218.0,422.0]",4
train_00000976_0002,00000976.jpg,1280,720,"[92.5,208.0,103.0,215.0]",3
train_00000976_0003,00000976.jpg,1280,720,"[297.0,35.0,319.0,184.0]",4
train_00000976_0004,00000976.jpg,1280,720,"[345.5,334.5,188.0,253.0]",3
train_00000976_0005,00000976.jpg,1280,720,"[655.0,82.5,225.0,383.0]",2
train_00000976_0006,00000976.jpg,1280,720,"[797.5,124.0,211.0,502.0]",3
train_00000976_0007,00000976.jpg,1280,720,"[543.0,512.5,387.0,181.0]",1
train_00000976_0008,00000976.jpg,1280,720,"[198.5,414.0,155.0,159.0]",1
train_00000977_0000,00000977.jpg,1280,720,"[653.5,93.5,205.0,377.0]",2
train_00000977_0001,00000977.jpg,1280,720,"[297.5,36.5,317.0,177.0]",4
train_00000977_0002,00000977.jpg,1280,720,"[341.5,338.0,199.0,248.0]",3
train_00000977_0003,00000977.jpg,1280,720,"[88.5,204.5,108.0,219.0]",3
train_00000977_0004,00000977.jpg,1280,720,"[550.9,505.9,376.0,189.0]",1
train_00000977_0005,00000977.jpg,1280,720,"[861.5,135.0,218.0,520.0]",3
train_00000977_0006,00000977.jpg,1280,720,"[495.0,115.5,199.0,426.0]",4
train_00000977_0007,00000977.jpg,1280,720,"[692.0,29.0,396.2,235.6]",0
train_00000977_0008,00000977.jpg,1280,720,"[198.5,412.5,156.0,161.0]",1
train_00000978_0000,00000978.jpg,1280,720,"[94.0,221.0,121.0,224.0]",3
train_00000978_0001,00000978.jpg,1280,720,"[298.0,34.0,317.0,180.0]",4
train_00000978_0002,00000978.jpg,1280,720,"[356.5,334.0,188.0,256.0]",3
train_00000978_0003,00000978.jpg,1280,720,"[923.0,108.0,171.0,503.0]",3
train_00000978_0004,00000978.jpg,1280,720,"[547.5,497.0,395.0,197.0]",1
train_00000978_0005,00000978.jpg,1280,720,"[484.5,112.0,214.0,410.0]",4
train_00000978_0006,00000978.jpg,1280,720,"[654.0,96.0,213.0,375.0]",2
train_00000978_0007,00000978.jpg,1280,720,"[693.7,28.0,387.3,239.7]",0
train_00000978_0008,00000978.jpg,1280,720,"[195.5,416.5,166.0,156.0]",1
train_00000979_0000,00000979.jpg,1280,720,"[654.0,93.5,208.0,380.0]",2
train_00000979_0001,00000979.jpg,1280,720,"[549.0,503.5,398.0,192.0]",1
train_00000979_0002,00000979.jpg,1280,720,"[928.5,156.0,174.0,482.0]",3
train_00000979_0003,00000979.jpg,1280,720,"[298.0,36.0,319.0,177.0]",4
train_00000979_0004,00000979.jpg,1280,720,"[95.0,251.0,136.0,230.0]",3
train_00000979_0005,00000979.jpg,1280,720,"[480.5,110.0,214.0,411.0]",4
train_00000979_0006,00000979.jpg,1280,720,"[196.5,422.0,159.0,150.0]",1
train_00000979_0007,00000979.jpg,1280,720,"[343.5,331.0,185.0,255.0]",3
train_00000979_0008,00000979.jpg,1280,720,"[695.0,27.0,389.6,240.6]",0
train_00000980_0000,00000980.jpg,1280,720,"[344.0,350.0,204.0,237.0]",3
train_00000980_0001,00000980.jpg,1280,720,"[898.0,194.5,197.0,424.0]",4
train_00000980_0002,00000980.jpg,1280,720,"[695.5,27.0,387.0,241.0]",0
train_00000980_0003,00000980.jpg,1280,720,"[552.5,507.0,390.0,189.0]",1
train_00000980_0004,00000980.jpg,1280,720,"[299.0,36.5,317.0,181.0]",4
train_00000980_0005,00000980.jpg,1280,720,"[480.0,109.0,215.0,433.0]",4
train_00000980_0006,00000980.jpg,1280,720,"[128.5,346.0,147.0,133.0]",3
train_00000980_0007,00000980.jpg,1280,720,"[195.5,431.0,159.0,142.0]",1
train_00000980_0008,00000980.jpg,1280,720,"[637.5,75.5,173.0,399.0]",2
train_00000981_0000,00000981.jpg,1280,720,"[356.5,345.0,185.0,252.0]",3
train_00000981_0001,00000981.jpg,1280,720,"[297.0,37.5,319.0,178.0]",4
train_00000981_0002,00000981.jpg,1280,720,"[537.0,509.5,405.0,190.0]",1
train_00000981_0003,00000981.jpg,1280,720,"[900.5,175.5,194.0,445.0]",4
train_00000981_0004,00000981.jpg,1280,720,"[649.0,109.5,207.0,365.0]",2
train_00000981_0005,00000981.jpg,1280,720,"[480.0,111.5,203.0,427.0]",4
train_00000981_0006,00000981.jpg,1280,720,"[697.0,29.5,396.0,241.0]",0
train_00000981_0007,00000981.jpg,1280,720,"[138.5,390.0,151.0,90.0]",3
train_00000981_0008,00000981.jpg,1280,720,"[197.5,445.5,169.0,125.0]",4
train_00000982_0000,00000982.jpg,1280,720,"[669.5,84.5,397.0,383.0]",3
train_00000982_0001,00000982.jpg,1280,720,"[346.0,342.5,191.0,247.0]",3
train_00000982_0002,00000982.jpg,1280,720,"[891.0,201.0,206.0,422.0]",4
train_00000982_0003,00000982.jpg,1280,720,"[696.5,31.5,386.0,234.0]",0
train_00000982_0004,00000982.jpg,1280,720,"[301.0,43.5,313.0,163.0]",4
train_00000982_0005,00000982.jpg,1280,720,"[538.0,512.0,405.0,186.0]",1
train_00000982_0006,00000982.jpg,1280,720,"[490.0,118.5,204.0,410.0]",4
train_00000982_0007,00000982.jpg,1280,720,"[138.5,388.5,144.0,90.0]",3
train_00000982_0008,00000982.jpg,1280,720,"[197.5,450.5,158.0,121.0]",4
train_00000983_0000,00000983.jpg,1280,720,"[687.5,30.0,394.0,257.0]",0
train_00000983_0001,00000983.jpg,1280,720,"[345.5,346.0,183.0,240.0]",3
train_00000983_0002,00000983.jpg,1280,720,"[766.5,139.5,226.0,465.0]",4
train_00000983_0003,00000983.jpg,1280,720,"[300.5,40.0,311.0,176.0]",4
train_00000983_0004,00000983.jpg,1280,720,"[549.0,488.5,385.0,209.0]",1
train_00000983_0005,00000983.jpg,1280,720,"[909.0,160.0,182.0,456.0]",4
train_00000983_0006,00000983.jpg,1280,720,"[523.5,134.0,155.0,449.0]",2
train_00000983_0007,00000983.jpg,1280,720,"[77.5,263.5,149.0,207.0]",3
train_00000983_0008,00000983.jpg,1280,720,"[198.5,431.5,156.0,141.0]",1
train_00000984_0000,00000984.jpg,1280,720,"[344.5,343.5,193.0,244.0]",3
train_00000984_0001,00000984.jpg,1280,720,"[683.5,32.0,396.0,261.0]",0
train_00000984_0002,00000984.jpg,1280,720,"[784.5,144.0,197.0,426.0]",4
train_00000984_0003,00000984.jpg,1280,720,"[541.4,496.5,398.0,211.0]",1
train_00000984_0004,00000984.jpg,1280,720,"[531.0,127.5,165.0,425.0]",2
train_00000984_0005,00000984.jpg,1280,720,"[920.0,176.5,173.0,443.0]",4
train_00000984_0006,00000984.jpg,1280,720,"[82.0,129.0,113.0,244.0]",3
train_00000984_0007,00000984.jpg,1280,720,"[195.5,422.5,159.0,152.0]",1
train_00000984_0008,00000984.jpg,1280,720,"[293.5,70.5,315.0,137.0]",4
train_00000985_0000,00000985.jpg,1280,720,"[347.4,336.1,188.0,248.0]",3
train_00000985_0001,00000985.jpg,1280,720,"[686.5,35.5,394.0,257.0]",0
train_00000985_0002,00000985.jpg,1280,720,"[492.0,121.0,197.0,437.0]",2
train_00000985_0003,00000985.jpg,1280,720,"[791.5,128.5,191.0,443.0]",4
train_00000985_0004,00000985.jpg,1280,720,"[919.5,173.0,177.0,448.0]",4
train_00000985_0005,00000985.jpg,1280,720,"[554.4,512.6,391.0,189.0]",1
train_00000985_0006,00000985.jpg,1280,720,"[82.0,134.0,121.0,239.0]",3
train_00000985_0007,00000985.jpg,1280,720,"[197.0,419.0,158.0,155.0]",1
train_00000985_0008,00000985.jpg,1280,720,"[295.0,70.0,314.0,165.0]",4
train_00000986_0000,00000986.jpg,1280,720,"[345.5,344.0,190.0,244.0]",3
train_00000986_0001,00000986.jpg,1280,720,"[687.5,34.0,393.0,258.0]",0
train_00000986_0002,00000986.jpg,1280,720,"[789.0,130.5,195.0,441.0]",4
train_00000986_0003,00000986.jpg,1280,720,"[487.5,117.5,208.0,433.0]",2
train_00000986_0004,00000986.jpg,1280,720,"[548.0,513.0,393.0,191.0]",1
train_00000986_0005,00000986.jpg,1280,720,"[96.5,125.5,112.0,241.0]",3
train_00000986_0006,00000986.jpg,1280,720,"[919.5,177.5,186.0,444.0]",4
train_00000986_0007,00000986.jpg,1280,720,"[197.5,416.0,160.0,157.0]",1
train_00000986_0008,00000986.jpg,1280,720,"[295.5,68.0,307.0,172.0]",4
train_00000987_0000,00000987.jpg,1280,720,"[349.0,337.0,191.0,249.0]",3
train_00000987_0001,00000987.jpg,1280,720,"[521.3,118.0,179.0,434.0]",2
train_00000987_0002,00000987.jpg,1280,720,"[687.0,33.5,395.0,265.0]",0
train_00000987_0003,00000987.jpg,1280,720,"[784.5,123.0,201.0,446.0]",4
train_00000987_0004,00000987.jpg,1280,720,"[546.0,514.5,393.0,186.0]",1
train_00000987_0005,00000987.jpg,1280,720,"[919.5,177.0,177.0,446.0]",4
train_00000987_0006,00000987.jpg,1280,720,"[199.5,428.5,161.0,134.0]",4
train_00000987_0007,00000987.jpg,1280,720,"[99.0,132.0,101.0,244.0]",3
train_00000987_0008,00000987.jpg,1280,720,"[295.5,70.5,315.0,168.0]",4
train_00000988_0000,00000988.jpg,1280,720,"[352.5,348.0,169.0,244.0]",3
train_00000988_0001,00000988.jpg,1280,720,"[547.5,512.0,396.0,194.0]",1
train_00000988_0002,00000988.jpg,1280,720,"[693.5,68.5,394.0,252.0]",4
train_00000988_0003,00000988.jpg,1280,720,"[506.0,150.5,183.0,404.0]",2
train_00000988_0004,00000988.jpg,1280,720,"[792.5,139.5,190.0,434.0]",4
train_00000988_0005,00000988.jpg,1280,720,"[200.0,422.0,163.0,144.0]",1
train_00000988_0006,00000988.jpg,1280,720,"[96.5,129.5,90.0,241.0]",3
train_00000988_0007,00000988.jpg,1280,720,"[918.0,205.5,209.0,416.0]",4
train_00000988_0008,00000988.jpg,1280,720,"[295.0,67.5,316.0,140.0]",4
train_00000989_0000,00000989.jpg,1280,720,"[343.4,334.6,195.0,248.0]",3
train_00000989_0001,00000989.jpg,1280,720,"[689.0,64.5,389.0,215.0]",2
train_00000989_0002,00000989.jpg,1280,720,"[527.0,143.0,176.0,407.0]",2
train_00000989_0003,00000989.jpg,1280,720,"[544.0,507.0,394.0,194.0]",1
train_00000989_0004,00000989.jpg,1280,720,"[918.0,179.5,175.0,443.0]",4
train_00000989_0005,00000989.jpg,1280,720,"[796.5,137.5,196.0,433.0]",4
train_00000989_0006,00000989.jpg,1280,720,"[295.5,70.0,318.0,163.0]",4
train_00000989_0007,00000989.jpg,1280,720,"[93.0,179.0,140.0,122.0]",3
train_00000989_0008,00000989.jpg,1280,720,"[201.0,423.5,155.0,147.0]",1
train_00000990_0000,00000990.jpg,1280,720,"[689.5,55.0,381.0,225.0]",2
train_00000990_0001,00000990.jpg,1280,720,"[296.0,67.5,315.0,152.0]",4
train_00000990_0002,00000990.jpg,1280,720,"[793.0,136.0,198.0,433.0]",4
train_00000990_0003,00000990.jpg,1280,720,"[345.0,320.0,201.0,262.0]",3
train_00000990_0004,00000990.jpg,1280,720,"[542.0,509.5,396.0,194.0]",1
train_00000990_0005,00000990.jpg,1280,720,"[918.6,180.9,195.0,443.0]",4
train_00000990_0006,00000990.jpg,1280,720,"[544.5,135.0,156.0,410.0]",2
train_00000990_0007,00000990.jpg,1280,720,"[93.5,130.0,141.0,165.0]",3
train_00000990_0008,00000990.jpg,1280,720,"[202.0,428.6,156.0,142.0]",4
train_00000991_0000,00000991.jpg,1280,720,"[295.0,32.5,314.0,178.0]",4
train_00000991_0001,00000991.jpg,1280,720,"[351.0,351.0,180.0,239.0]",3
train_00000991_0002,00000991.jpg,1280,720,"[687.0,55.5,389.0,226.0]",2
train_00000991_0003,00000991.jpg,1280,720,"[508.0,140.0,196.0,417.0]",2
train_00000991_0004,00000991.jpg,1280,720,"[794.5,134.5,196.0,433.0]",4
train_00000991_0005,00000991.jpg,1280,720,"[531.0,511.0,410.0,184.0]",1
train_00000991_0006,00000991.jpg,1280,720,"[917.5,187.0,178.0,438.0]",4
train_00000991_0007,00000991.jpg,1280,720,"[202.0,426.0,159.0,146.0]",1
train_00000991_0008,00000991.jpg,1280,720,"[97.5,174.5,113.0,241.0]",3
train_00000992_0000,00000992.jpg,1280,720,"[676.5,31.0,375.0,276.0]",0
train_00000992_0001,00000992.jpg,1280,720,"[298.0,34.0,318.0,177.0]",4
train_00000992_0002,00000992.jpg,1280,720,"[520.5,128.0,176.0,387.0]",2
train_00000992_0003,00000992.jpg,1280,720,"[346.0,343.0,190.0,245.0]",3
train_00000992_0004,00000992.jpg,1280,720,"[94.0,189.5,118.0,226.0]",3
train_00000992_0005,00000992.jpg,1280,720,"[546.5,489.5,397.0,205.0]",1
train_00000992_0006,00000992.jpg,1280,720,"[917.0,182.5,178.0,441.0]",4
train_00000992_0007,00000992.jpg,1280,720,"[794.0,166.5,216.0,418.0]",4
train_00000992_0008,00000992.jpg,1280,720,"[201.9,425.0,158.0,148.0]",1
train_00000993_0000,00000993.jpg,1280,720,"[667.5,29.0,384.0,280.0]",0
train_00000993_0001,00000993.jpg,1280,720,"[352.0,343.0,196.0,246.0]",3
train_00000993_0002,00000993.jpg,1280,720,"[298.5,35.0,320.0,177.0]",4
train_00000993_0003,00000993.jpg,1280,720,"[784.5,160.0,214.0,410.0]",4
train_00000993_0004,00000993.jpg,1280,720,"[520.5,440.0,422.0,256.2]",1
train_00000993_0005,00000993.jpg,1280,720,"[921.0,178.5,175.0,447.0]",4
train_00000993_0006,00000993.jpg,1280,720,"[516.0,109.5,170.0,392.0]",2
train_00000993_0007,00000993.jpg,1280,720,"[96.5,187.0,103.0,230.0]",3
train_00000993_0008,00000993.jpg,1280,720,"[197.0,430.0,162.0,143.0]",4
train_00000994_0000,00000994.jpg,1280,720,"[96.0,192.5,104.0,217.0]",3
train_00000994_0001,00000994.jpg,1280,720,"[675.0,29.5,382.0,276.0]",0
train_00000994_0002,00000994.jpg,1280,720,"[300.0,35.0,321.0,172.0]",4
train_00000994_0003,00000994.jpg,1280,720,"[349.0,342.0,214.0,241.0]",3
train_00000994_0004,00000994.jpg,1280,720,"[593.0,414.0,351.0,287.0]",4
train_00000994_0005,00000994.jpg,1280,720,"[919.5,177.0,175.0,448.0]",4
train_00000994_0006,00000994.jpg,1280,720,"[515.5,105.5,210.0,392.0]",2
train_00000994_0007,00000994.jpg,1280,720,"[789.5,165.5,201.0,423.0]",4
train_00000994_0008,00000994.jpg,1280,720,"[201.5,422.5,160.0,152.0]",1
train_00000995_0000,00000995.jpg,1280,720,"[521.5,103.0,204.0,409.0]",2
train_00000995_0001,00000995.jpg,1280,720,"[300.5,34.5,321.0,178.0]",4
train_00000995_0002,00000995.jpg,1280,720,"[96.5,194.0,103.0,217.0]",3
train_00000995_0003,00000995.jpg,1280,720,"[781.0,165.0,210.0,418.0]",4
train_00000995_0004,00000995.jpg,1280,720,"[679.0,32.5,380.0,275.0]",0
train_00000995_0005,00000995.jpg,1280,720,"[347.5,335.5,220.0,252.0]",3
train_00000995_0006,00000995.jpg,1280,720,"[921.5,178.5,172.0,448.0]",4
train_00000995_0007,00000995.jpg,1280,720,"[551.0,485.5,380.0,225.0]",4
train_00000995_0008,00000995.jpg,1280,720,"[201.0,422.6,160.0,150.0]",1
train_00000996_0000,00000996.jpg,1280,720,"[518.0,103.0,208.0,404.0]",2
train_00000996_0001,00000996.jpg,1280,720,"[299.0,35.0,321.0,176.0]",4
train_00000996_0002,00000996.jpg,1280,720,"[679.0,31.5,374.0,276.0]",0
train_00000996_0003,00000996.jpg,1280,720,"[343.5,343.5,202.0,245.0]",3
train_00000996_0004,00000996.jpg,1280,720,"[797.5,166.0,192.0,410.0]",4
train_00000996_0005,00000996.jpg,1280,720,"[545.5,514.0,403.0,197.0]",4
train_00000996_0006,00000996.jpg,1280,720,"[91.5,221.0,107.0,234.0]",3
train_00000996_0007,00000996.jpg,1280,720,"[923.0,181.0,171.0,445.0]",4
train_00000996_0008,00000996.jpg,1280,720,"[201.5,423.5,153.0,150.0]",1
train_00000997_0000,00000997.jpg,1280,720,"[512.5,104.0,216.0,407.0]",2
train_00000997_0001,00000997.jpg,1280,720,"[683.5,32.0,377.0,275.0]",0
train_00000997_0002,00000997.jpg,1280,720,"[341.5,335.0,213.0,244.0]",3
train_00000997_0003,00000997.jpg,1280,720,"[796.5,166.0,197.0,410.0]",4
train_00000997_0004,00000997.jpg,1280,720,"[542.0,515.5,407.0,183.0]",4
train_00000997_0005,00000997.jpg,1280,720,"[921.5,180.5,172.0,445.0]",4
train_00000997_0006,00000997.jpg,1280,720,"[96.0,220.5,103.0,234.0]",3
train_00000997_0007,00000997.jpg,1280,720,"[292.5,68.0,314.0,158.0]",4
train_00000997_0008,00000997.jpg,1280,720,"[201.5,424.0,154.0,149.0]",1
train_00000998_0000,00000998.jpg,1280,720,"[348.0,342.0,200.0,246.0]",3
train_00000998_0001,00000998.jpg,1280,720,"[301.5,43.5,308.0,169.0]",4
